1,1,12,1250,1,1,0,0,1,1,1,0,0,0,1
2,1,12,1250,4,0,0,0,0,0,0,0,0,0,1
3,1,12,1250,1,0,0,0,1,0,0,0,0,0,0
4,1,12,1250,1,1,0,0,0,0,0,1,1,1,1
5,1,12,1250,4,1,0,1,1,0,0,0,0,0,0
6,1,12,1250,1,0,1,0,0,0,0,0,1,0,1
7,1,12,1250,2,1,1,1,0,0,0,0,0,1,1
8,1,12,1250,1,1,0,0,0,0,0,1,1,0,0
9,1,12,1250,2,1,1,0,0,0,0,0,1,0,0
10,1,12,1250,4,0,0,1,1,0,0,0,0,0,0
11,1,12,1250,4,0,0,0,0,1,0,1,0,0,0
12,1,12,1250,1,1,0,0,1,0,0,1,1,0,1
13,1,12,1250,1,1,0,0,0,0,0,0,0,0,0
14,1,12,1250,1,1,0,0,0,1,0,0,1,0,1
15,1,12,1250,1,1,0,0,0,1,0,0,0,1,1
16,1,12,1250,3,0,0,0,1,1,0,0,1,1,0
17,1,12,1250,1,0,1,0,0,0,0,0,0,0,0
18,1,12,1250,4,0,1,0,0,0,1,0,1,0,0
19,1,12,1250,2,1,0,0,0,0,0,0,0,0,0
20,1,12,1250,1,1,0,0,0,0,0,0,0,1,1
21,1,14,1500,3,1,0,0,0,0,0,0,0,0,1
22,1,14,1500,2,0,0,1,0,0,0,0,0,1,0
23,1,14,1500,4,1,0,0,0,0,0,0,0,0,1
24,1,14,1500,3,0,0,0,0,0,0,0,0,0,0
25,1,14,1500,1,1,0,0,0,0,0,0,0,1,1
26,1,14,1500,4,1,0,0,1,0,1,0,0,0,0
27,1,14,1500,4,1,0,0,1,0,0,1,1,1,0
28,1,14,1500,2,1,0,1,0,0,0,0,1,0,1
29,1,14,1500,3,0,1,0,0,0,1,1,0,0,0
30,1,14,1500,4,0,1,0,0,1,0,0,0,0,0
31,1,14,1500,3,1,0,0,0,0,0,1,0,0,0
32,1,14,1500,2,0,0,0,0,1,0,0,0,0,0
33,1,14,1500,2,1,0,0,0,0,1,0,1,0,0
34,1,14,1500,3,1,0,0,0,1,1,1,0,1,1
35,1,14,1500,4,0,0,0,1,0,0,1,0,0,0
36,1,14,1500,2,1,0,1,0,0,0,0,0,0,0
37,1,14,1500,4,1,0,0,0,0,0,0,0,1,0
38,1,14,1500,4,1,1,0,1,1,0,0,0,0,0
39,1,14,1500,2,1,0,0,0,0,0,0,0,1,0
40,1,14,1500,2,0,1,0,0,0,1,0,0,0,0
41,2,12,1000,2,1,0,0,0,0,0,1,0,0,0
42,2,12,1000,4,1,0,1,0,0,0,0,0,0,0
43,2,12,1000,4,0,1,0,0,0,1,1,1,0,0
44,2,12,1000,4,1,0,0,0,0,0,0,0,0,0
45,2,12,1000,1,0,0,1,0,0,0,0,1,0,0
46,2,12,1000,1,1,0,0,0,1,0,0,1,0,1
47,2,12,1000,1,0,0,1,0,1,1,1,0,0,0
48,2,12,1000,1,1,0,1,0,1,0,0,0,0,1
49,2,12,1000,2,1,0,0,0,0,0,0,0,0,0
50,2,12,1000,2,1,0,0,0,0,0,0,0,0,0
51,2,12,1000,2,1,0,1,0,0,0,0,0,0,1
52,2,12,1000,4,0,0,0,0,0,0,1,1,0,0
53,2,12,1000,1,0,0,0,0,1,0,0,0,0,1
54,2,12,1000,2,0,0,0,1,0,0,0,0,0,0
55,2,12,1000,1,1,1,0,0,0,0,1,0,0,1
56,2,12,1000,4,1,1,0,0,0,0,0,0,1,0
57,2,12,1000,4,0,0,0,0,0,1,0,1,1,1
58,2,12,1000,2,1,0,0,0,0,0,0,0,1,0
59,2,12,1000,2,0,1,1,0,0,0,1,0,0,0
60,2,12,1000,1,1,1,0,0,0,0,0,0,0,0
61,2,13,750,2,1,0,0,0,0,0,0,1,0,0
62,2,13,750,4,1,1,0,1,1,0,0,1,0,1
63,2,13,750,4,1,1,0,1,1,1,0,0,0,0
64,2,13,750,3,1,1,1,0,0,0,0,0,0,0
65,2,13,750,1,0,1,0,1,0,0,0,0,0,0
